,ID,Jersey_Number,Player_Name,First_Name,Last_Name,Position,Active_Status,Total_Games_Played,Total_Games_Started,Average_Minutes_Played,Average_Field_Goals_Made,Average_Field_Goals_Attempted,Average_Field_Goal_Percentage,Average_Three_Pointers_Made,Average_Three_Pointers_Attempted,Average_Three_Point_Percentage,Average_Three_Percentage,Average_Two_Pointers_Made,Average_Two_Pointers_Attempted,Average_Two_Point_Percentage,Average_Free_Throws_Made,Average_Free_Throws_Attempted,Average_Free_Throw_Percentage,Average_Points,Average_Offensive_Rebounds,Average_Defensive_Rebounds,Average_Total_Rebounds,Average_Assists,Average_Turnovers,Average_Steals,Average_Blocks,Average_Personal_Fouls,Total_Minutes_Played,Total_Field_Goals_Made,Total_Field_Goals_Attempted,Total_Field_Goal_Percentage,Total_Three_Pointers_Made,Total_Three_Pointers_Attempted,Total_Three_Point_Percentage,Total_Three_Percentage,Total_Two_Pointers_Made,Total_Two_Pointers_Attempted,Total_Two_Point_Percentage,Total_Free_Throws_Made,Total_Free_Throws_Attempted,Total_Free_Throw_Percentage,Total_Points,Total_Offensive_Rebounds,Total_Defensive_Rebounds,Total_Total_Rebounds,Total_Assists,Total_Turnovers,Total_Steals,Total_Blocks,Total_Personal_Fouls
229,b031e91c-c382-41df-9430-6c3954d61652,42,Maxi Kleber,Maxi,Kleber,F,1,2,0,15.591666666666669,1.0,2.5,0.4,0.5,1.0,0.5,0.4,0.5,1.5,0.3333333333333333,0.0,0.0,0.0,2.5,0.0,2.5,2.5,1.5,0.0,0.0,0.5,1.5,31.183333333333337,2,5,0.4,1,2,0.5,0.4,1,3,0.3333333333333333,0,0,0.0,5,0,5,5,3,0,0,1,3
230,0c20a973-3be8-4779-8e39-aa167edfffb1,4,Dalton Knecht,Dalton,Knecht,F,1,10,1,16.861666666666668,2.2,5.7,0.3859649122807017,1.1,3.8,0.2894736842105263,0.6666666666666666,1.1,1.9,0.5789473684210527,0.6,0.6,1.0,6.1,0.4,1.4,1.8,1.1,0.5,0.3,0.0,1.0,168.61666666666667,22,57,0.3859649122807017,11,38,0.2894736842105263,0.6666666666666666,11,19,0.5789473684210527,6,6,1.0,61,4,14,18,11,5,3,0,10
231,a893cd5a-fdb7-4b9c-9494-e3b4ac4e7548,13,Tyler Kolek,Tyler,Kolek,G,1,7,0,6.647619047619047,1.2857142857142858,1.8571428571428572,0.6923076923076923,0.8571428571428571,1.1428571428571428,0.75,0.6153846153846154,0.4285714285714285,0.7142857142857143,0.6,0.5714285714285714,0.5714285714285714,1.0,4.0,0.2857142857142857,0.4285714285714285,0.7142857142857143,0.4285714285714285,0.7142857142857143,0.2857142857142857,0.0,0.4285714285714285,46.53333333333333,9,13,0.6923076923076923,6,8,0.75,0.6153846153846154,3,5,0.6,4,4,1.0,28,2,3,5,3,5,2,0,3
232,6e7bb3db-5621-41d8-8d37-38709f3f873c,10,Christian Koloko,Christian,Koloko,C,1,2,0,7.4,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.5,0.5,0.0,0.0,0.5,1.0,14.8,1,2,0.5,0,0,0.0,0.0,1,2,0.5,0,0,0.0,2,1,2,3,1,0,0,1,2
233,76d9626a-79da-47c0-94f3-04c783825b3a,46,John Konchar,John,Konchar,G,1,5,0,20.033333333333335,1.2,2.6,0.4615384615384615,0.8,2.2,0.3636363636363636,0.8461538461538461,0.4,0.4,1.0,0.6,0.8,0.75,3.8,1.2,3.2,4.4,1.2,0.6,0.6,1.0,1.0,100.16666666666669,6,13,0.4615384615384615,4,11,0.3636363636363636,0.8461538461538461,2,2,1.0,3,4,0.75,19,6,16,22,6,3,3,5,5
234,c9f690c7-2ddd-4250-92d2-6318e95f0723,40,Luke Kornet,Luke,Kornet,C-F,1,11,2,15.77121212121212,1.2727272727272727,2.1818181818181817,0.5833333333333334,0.0,0.0,0.0,0.0,1.2727272727272727,2.1818181818181817,0.5833333333333334,1.4545454545454546,1.5454545454545454,0.9411764705882352,4.0,1.9090909090909092,1.9090909090909092,3.8181818181818183,1.4545454545454546,0.3636363636363636,0.5454545454545454,0.7272727272727273,1.4545454545454546,173.48333333333332,14,24,0.5833333333333334,0,0,0.0,0.0,14,24,0.5833333333333334,16,17,0.9411764705882352,44,21,21,42,16,4,6,8,16
235,525a815c-8dd0-4e6a-b795-39095796cf8f,27,Vit Krejci,Vit,Krejci,G,1,4,0,14.058333333333334,1.5,3.5,0.4285714285714285,0.5,1.75,0.2857142857142857,0.5,1.0,1.75,0.5714285714285714,1.0,1.75,0.5714285714285714,4.5,0.25,1.0,1.25,1.0,1.0,0.75,0.25,2.25,56.233333333333334,6,14,0.4285714285714285,2,7,0.2857142857142857,0.5,4,7,0.5714285714285714,4,7,0.5714285714285714,18,1,4,5,4,4,3,1,9
236,3ca8543c-99b7-45db-a6f2-55116902f30a,-1,Jonathan Kuminga,Jonathan,Kuminga,F,1,11,3,24.306060606060605,5.363636363636363,11.090909090909092,0.4836065573770491,1.181818181818182,3.363636363636364,0.3513513513513513,0.3032786885245901,4.181818181818182,7.727272727272728,0.5411764705882353,2.8181818181818183,4.363636363636363,0.6458333333333334,14.727272727272728,1.2727272727272727,3.090909090909091,4.363636363636363,1.7272727272727273,1.6363636363636365,0.9090909090909092,0.4545454545454545,1.6363636363636365,267.3666666666667,59,122,0.4836065573770491,13,37,0.3513513513513513,0.3032786885245901,46,85,0.5411764705882353,31,48,0.6458333333333334,162,14,34,48,19,18,10,5,18
237,03352223-5c0a-4c76-91b2-7f55591c2bb4,33,Kyle Kuzma,Kyle,Kuzma,F,1,4,4,29.129166666666663,6.0,17.5,0.3428571428571428,2.0,6.5,0.3076923076923077,0.3714285714285714,4.0,11.0,0.3636363636363636,3.25,4.25,0.7647058823529411,17.25,1.25,5.0,6.25,2.75,2.5,0.5,0.25,1.5,116.51666666666668,24,70,0.3428571428571428,8,26,0.3076923076923077,0.3714285714285714,16,44,0.3636363636363636,13,17,0.7647058823529411,69,5,20,25,11,10,2,1,6
238,97759058-c326-4c07-8401-eb5c7f7393a4,2,Jock Landale,Jock,Landale,C,1,7,0,11.014285714285714,1.8571428571428572,4.0,0.4642857142857143,0.4285714285714285,0.7142857142857143,0.6,0.1785714285714285,1.4285714285714286,3.2857142857142856,0.4347826086956521,0.8571428571428571,1.4285714285714286,0.6,5.0,1.4285714285714286,1.7142857142857142,3.142857142857143,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0,1.1428571428571428,77.1,13,28,0.4642857142857143,3,5,0.6,0.1785714285714285,10,23,0.4347826086956521,6,10,0.6,35,10,12,22,3,3,1,0,8
239,7dd301f9-1146-4c7c-a3f2-b2740076ba4a,3,Jake LaRavia,Jake,LaRavia,F,1,11,0,26.245454545454542,3.272727272727273,6.636363636363637,0.4931506849315068,1.0,2.636363636363636,0.3793103448275862,0.3972602739726027,2.272727272727273,4.0,0.5681818181818182,1.4545454545454546,2.5454545454545454,0.5714285714285714,9.0,1.818181818181818,3.727272727272727,5.545454545454546,3.8181818181818183,1.4545454545454546,0.9090909090909092,0.4545454545454545,2.363636363636364,288.7,36,73,0.4931506849315068,11,29,0.3793103448275862,0.3972602739726027,25,44,0.5681818181818182,16,28,0.5714285714285714,99,20,41,61,42,16,10,5,26
240,9d9a9dec-e761-46e0-b569-a4a4e708f7a7,9,Pelle Larsson,Pelle,Larsson,G,1,7,0,13.866666666666667,1.7142857142857142,3.2857142857142856,0.5217391304347826,0.7142857142857143,1.7142857142857142,0.4166666666666667,0.5217391304347826,1.0,1.5714285714285714,0.6363636363636364,0.8571428571428571,1.4285714285714286,0.6,5.0,0.2857142857142857,0.8571428571428571,1.1428571428571428,1.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,1.5714285714285714,97.06666666666666,12,23,0.5217391304347826,5,12,0.4166666666666667,0.5217391304347826,7,11,0.6363636363636364,6,10,0.6,35,2,6,8,11,4,4,0,11
241,56d2d603-a032-4f07-b17c-09dfa1f732cc,8,Zach LaVine,Zach,LaVine,G,1,8,8,34.489583333333336,8.125,15.625,0.52,3.125,7.5,0.4166666666666667,0.48,5.0,8.125,0.6153846153846154,3.125,4.0,0.78125,22.5,0.25,4.875,5.125,3.25,3.375,0.75,0.375,1.375,275.9166666666667,65,125,0.52,25,60,0.4166666666666667,0.48,40,65,0.6153846153846154,25,32,0.78125,180,2,39,41,26,27,6,3,11
242,ab7d1b78-f8b3-412d-9805-c81d42b4ba52,10,Damion Lee,Damion,Lee,G-F,1,1,0,17.666666666666668,1.0,3.0,0.3333333333333333,0.0,2.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,17.666666666666668,1,3,0.3333333333333333,0,2,0.0,0.6666666666666666,1,1,1.0,0,0,0.0,2,0,3,3,2,1,0,0,1
243,33f8cdc6-1485-4b63-a02e-3806185fa458,25,Alex Len,Alex,Len,C,1,8,0,7.752083333333333,0.375,0.875,0.4285714285714285,0.0,0.25,0.0,0.2857142857142857,0.375,0.625,0.6,0.25,0.5,0.5,1.0,0.0,2.375,2.375,0.75,0.625,0.25,0.875,0.875,62.016666666666666,3,7,0.4285714285714285,0,2,0.0,0.2857142857142857,3,5,0.6,2,4,0.5,8,0,19,19,6,5,2,7,7
244,d627e3f0-08f9-4428-a9bd-ff8550ba8f21,17,Malevy Leons,Malevy,Leons,F,1,4,0,3.3666666666666667,0.0,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,0.5,1.0,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.0,0.0,1.0,13.466666666666669,0,2,0.0,0,1,0.0,0.5,0,1,0.0,2,4,0.5,2,1,1,2,1,1,0,0,4
245,db333eff-d054-4354-a2c0-c4220f37f32b,3,Caris LeVert,Caris,LeVert,G,1,10,0,23.441666666666663,4.5,8.0,0.5625,1.7,3.6,0.4722222222222222,0.45,2.8,4.4,0.6363636363636364,1.3,1.9,0.6842105263157895,12.0,0.6,2.2,2.8,4.5,0.9,1.2,0.6,1.0,234.41666666666663,45,80,0.5625,17,36,0.4722222222222222,0.45,28,44,0.6363636363636364,13,19,0.6842105263157895,120,6,22,28,45,9,12,6,10
246,d5c8d6e0-c2ec-45cb-b795-7dc3e13ca19e,20,Maxwell Lewis,Maxwell,Lewis,F,1,2,0,1.5666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.1333333333333333,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1
247,a72f0232-d744-4920-bfc0-4f0ca216c67b,0,Damian Lillard,Damian,Lillard,G,1,10,10,35.818333333333335,7.9,17.8,0.4438202247191011,3.2,9.2,0.3478260869565217,0.5168539325842697,4.7,8.6,0.5465116279069767,7.0,7.7,0.9090909090909092,26.0,0.8,3.8,4.6,6.6,2.7,1.0,0.2,1.9,358.18333333333334,79,178,0.4438202247191011,32,92,0.3478260869565217,0.5168539325842697,47,86,0.5465116279069767,70,77,0.9090909090909092,260,8,38,46,66,27,10,2,19
248,5f6794f1-0d1e-4806-b767-a889ca85c3e6,2,Dereck Lively II,Dereck,Lively II,C,1,7,0,23.142857142857142,4.0,5.714285714285714,0.7,0.0,0.0,0.0,0.0,4.0,5.714285714285714,0.7,1.7142857142857142,3.0,0.5714285714285714,9.714285714285714,3.142857142857143,5.0,8.142857142857142,2.4285714285714284,1.1428571428571428,0.7142857142857143,0.8571428571428571,3.5714285714285716,162.0,28,40,0.7,0,0,0.0,0.0,28,40,0.7,12,21,0.5714285714285714,68,22,35,57,17,8,5,6,25
249,3f63d6f7-4517-44d7-86e6-37640558b019,7,Chris Livingston,Chris,Livingston,F,1,1,0,1.9333333333333331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9333333333333331,0,1,0.0,0,0,0.0,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
250,842f2277-52a5-4bd9-a35d-717e67e938c5,5,Kevon Looney,Kevon,Looney,F,1,10,0,16.091666666666665,2.3,4.8,0.4791666666666667,0.0,0.0,0.0,0.0,2.3,4.8,0.4791666666666667,1.2,1.9,0.631578947368421,5.8,4.4,4.1,8.5,1.6,0.7,1.0,0.4,2.9,160.91666666666666,23,48,0.4791666666666667,0,0,0.0,0.0,23,48,0.4791666666666667,12,19,0.631578947368421,58,44,41,85,16,7,10,4,29
251,5941ff29-c80c-4f4e-afde-3c8f445e056a,11,Brook Lopez,Brook,Lopez,C,1,11,11,31.113636363636363,3.4545454545454546,8.909090909090908,0.3877551020408163,1.3636363636363635,5.181818181818182,0.2631578947368421,0.5816326530612245,2.090909090909091,3.727272727272727,0.5609756097560976,1.0909090909090908,1.4545454545454546,0.75,9.363636363636363,1.181818181818182,3.636363636363636,4.818181818181818,1.7272727272727273,1.3636363636363635,1.0909090909090908,2.1818181818181817,2.5454545454545454,342.25,38,98,0.3877551020408163,15,57,0.2631578947368421,0.5816326530612245,23,41,0.5609756097560976,12,16,0.75,103,13,40,53,19,15,12,24,28
252,9f53e931-2870-4b57-82d1-680c007f951f,42,Kevin Love,Kevin,Love,F-C,1,2,2,11.391666666666667,1.5,5.5,0.2727272727272727,1.0,4.0,0.25,0.7272727272727273,0.5,1.5,0.3333333333333333,0.5,0.5,1.0,4.5,1.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,22.783333333333335,3,11,0.2727272727272727,2,8,0.25,0.7272727272727273,1,3,0.3333333333333333,1,1,1.0,9,2,6,8,2,0,2,0,0
253,bffe10a9-4347-4033-a4df-9620a3109ee6,7,Kyle Lowry,Kyle,Lowry,G,1,10,7,24.985,2.2,4.9,0.4489795918367347,1.7,4.0,0.425,0.8163265306122449,0.5,0.9,0.5555555555555556,1.5,1.9,0.7894736842105263,7.6,0.5,2.1,2.6,3.7,1.0,1.1,0.5,2.0,249.85,22,49,0.4489795918367347,17,40,0.425,0.8163265306122449,5,9,0.5555555555555556,15,19,0.7894736842105263,76,5,21,26,37,10,11,5,20
254,8cc72c52-470d-4048-95d7-a65ae236526b,41,Trey Lyles,Trey,Lyles,F,1,11,0,15.86969696969697,1.2727272727272727,4.545454545454546,0.28,0.8181818181818182,3.363636363636364,0.2432432432432432,0.74,0.4545454545454545,1.181818181818182,0.3846153846153846,0.6363636363636364,0.7272727272727273,0.875,4.0,0.6363636363636364,2.5454545454545454,3.1818181818181817,0.5454545454545454,0.4545454545454545,0.5454545454545454,0.7272727272727273,1.3636363636363635,174.56666666666666,14,50,0.28,9,37,0.2432432432432432,0.74,5,13,0.3846153846153846,7,8,0.875,44,7,28,35,6,5,6,8,15
255,dc969e0d-8b3f-43e2-a91f-b9aaad36cf20,54,Sandro Mamukelashvili,Sandro,Mamukelashvili,F-C,1,9,0,8.455555555555556,1.6666666666666667,2.7777777777777777,0.6,1.0,1.8888888888888888,0.5294117647058824,0.68,0.6666666666666666,0.8888888888888888,0.75,0.1111111111111111,0.1111111111111111,1.0,4.444444444444445,0.5555555555555556,2.0,2.5555555555555554,0.2222222222222222,0.8888888888888888,0.1111111111111111,0.4444444444444444,0.6666666666666666,76.1,15,25,0.6,9,17,0.5294117647058824,0.68,6,8,0.75,1,1,1.0,40,5,18,23,2,8,1,4,6
256,5ef21225-30ff-466d-a2fa-c75412467a33,14,Terance Mann,Terance,Mann,G-F,1,11,11,22.706060606060603,1.9090909090909092,5.090909090909091,0.375,0.3636363636363636,1.818181818181818,0.2,0.3571428571428571,1.5454545454545454,3.272727272727273,0.4722222222222222,0.8181818181818182,1.181818181818182,0.6923076923076923,5.0,1.4545454545454546,2.272727272727273,3.727272727272727,1.6363636363636365,0.5454545454545454,0.4545454545454545,0.0909090909090909,2.636363636363636,249.76666666666668,21,56,0.375,4,20,0.2,0.3571428571428571,17,36,0.4722222222222222,9,13,0.6923076923076923,55,16,25,41,18,6,5,1,29
257,471b5ed2-27db-4914-8439-cf5f4ff0ca9e,23,Tre Mann,Tre,Mann,G,1,10,0,25.098333333333336,5.6,12.6,0.4444444444444444,1.9,4.9,0.3877551020408163,0.3888888888888889,3.7,7.7,0.4805194805194805,1.7,1.7,1.0,14.8,0.9,2.0,2.9,3.3,1.9,0.7,0.3,1.9,250.98333333333332,56,126,0.4444444444444444,19,49,0.3877551020408163,0.3888888888888889,37,77,0.4805194805194805,17,17,1.0,148,9,20,29,33,19,7,3,19
258,34428c45-9286-4348-85f6-a3c34e78ad1c,23,Lauri Markkanen,Lauri,Markkanen,F-C,1,7,7,29.97619047619048,5.0,12.857142857142858,0.3888888888888889,2.2857142857142856,5.428571428571429,0.4210526315789473,0.4222222222222222,2.7142857142857144,7.428571428571429,0.3653846153846153,4.428571428571429,5.285714285714286,0.8378378378378378,16.714285714285715,1.8571428571428572,4.428571428571429,6.285714285714286,2.857142857142857,1.5714285714285714,0.7142857142857143,0.0,1.1428571428571428,209.83333333333337,35,90,0.3888888888888889,16,38,0.4210526315789473,0.4222222222222222,19,52,0.3653846153846153,31,37,0.8378378378378378,117,13,31,44,20,11,5,0,8
259,0a9f5bf3-134d-48df-9972-bb082e566a16,13,Naji Marshall,Naji,Marshall,F,1,11,4,23.07121212121212,3.090909090909091,6.2727272727272725,0.4927536231884058,0.3636363636363636,2.090909090909091,0.1739130434782608,0.3333333333333333,2.727272727272727,4.181818181818182,0.6521739130434783,1.0,1.0,1.0,7.545454545454546,1.0,2.8181818181818183,3.8181818181818183,2.636363636363636,0.9090909090909092,1.0,0.1818181818181818,1.2727272727272727,253.78333333333333,34,69,0.4927536231884058,4,23,0.1739130434782608,0.3333333333333333,30,46,0.6521739130434783,11,11,1.0,83,11,31,42,29,10,11,2,14
260,47415035-7810-45e0-b7e7-950863ca453d,16,Caleb Martin,Caleb,Martin,F,1,10,9,34.13166666666667,3.5,8.6,0.4069767441860465,0.9,2.9,0.3103448275862069,0.3372093023255814,2.6,5.7,0.4561403508771929,3.1,4.6,0.6739130434782609,11.0,1.9,3.7,5.6,3.0,2.1,1.2,0.3,2.4,341.31666666666666,35,86,0.4069767441860465,9,29,0.3103448275862069,0.3372093023255814,26,57,0.4561403508771929,31,46,0.6739130434782609,110,19,37,56,30,21,12,3,24
261,e959b586-ebc0-4005-b689-9bf7ea78c402,11,Cody Martin,Cody,Martin,F,1,11,3,24.48939393939394,3.636363636363636,7.363636363636363,0.4938271604938271,1.5454545454545454,3.8181818181818183,0.4047619047619047,0.5185185185185185,2.090909090909091,3.5454545454545454,0.5897435897435898,0.9090909090909092,1.0909090909090908,0.8333333333333334,9.727272727272728,0.9090909090909092,3.4545454545454546,4.363636363636363,1.9090909090909092,1.0,0.9090909090909092,0.3636363636363636,1.9090909090909092,269.3833333333333,40,81,0.4938271604938271,17,42,0.4047619047619047,0.5185185185185185,23,39,0.5897435897435898,10,12,0.8333333333333334,107,10,38,48,21,11,10,4,21
262,a7503adf-7626-4814-ad28-7fccdccfd625,16,Jaylen Martin,Jaylen,Martin,G,1,2,0,1.5416666666666667,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0833333333333335,1,1,1.0,1,1,1.0,1.0,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,0,1
263,c935ad12-e061-47ce-8801-a7f2e65a7120,13,Tyrese Martin,Tyrese,Martin,G,1,2,0,1.3583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.716666666666667,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,1,1,0,0,0,0,0
264,4ac9ce6b-307b-469b-a53b-cebe771d772b,1,Kenyon Martin Jr.,Kenyon,Martin Jr.,F,1,8,1,17.727083333333333,2.125,3.0,0.7083333333333334,0.25,0.25,1.0,0.0833333333333333,1.875,2.75,0.6818181818181818,1.0,1.25,0.8,5.5,0.5,2.25,2.75,0.625,0.0,0.375,0.75,2.25,141.81666666666666,17,24,0.7083333333333334,2,2,1.0,0.0833333333333333,15,22,0.6818181818181818,8,10,0.8,44,4,18,22,5,0,3,6,18
265,df6919cd-67fc-4210-8269-5c167602dace,24,Garrison Mathews,Garrison,Mathews,G,1,11,0,22.924242424242426,3.0,6.545454545454546,0.4583333333333333,2.5454545454545454,5.454545454545454,0.4666666666666667,0.8333333333333334,0.4545454545454545,1.0909090909090908,0.4166666666666667,1.7272727272727273,2.0,0.8636363636363636,10.272727272727272,0.2727272727272727,1.0909090909090908,1.3636363636363635,1.7272727272727273,0.6363636363636364,0.9090909090909092,0.1818181818181818,2.272727272727273,252.16666666666663,33,72,0.4583333333333333,28,60,0.4666666666666667,0.8333333333333334,5,12,0.4166666666666667,19,22,0.8636363636363636,113,3,12,15,19,7,10,2,25
266,d324906f-e88a-4015-b5e7-c0594d4be226,-1,Bennedict Mathurin,Bennedict,Mathurin,G-F,1,10,5,30.421666666666667,6.3,11.4,0.5526315789473685,1.9,3.8,0.5,0.3333333333333333,4.4,7.6,0.5789473684210527,4.9,6.1,0.8032786885245902,19.4,1.1,5.0,6.1,1.9,1.5,0.5,0.1,2.7,304.21666666666664,63,114,0.5526315789473685,19,38,0.5,0.3333333333333333,44,76,0.5789473684210527,49,61,0.8032786885245902,194,11,50,61,19,15,5,1,27
267,63f5569a-e0cc-404a-9c80-43f398344352,17,Karlo Matkovic,Karlo,Matkovic,F-C,1,2,0,2.3583333333333334,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.5,0.5,2.0,0.0,1.0,0.0,0.5,0.5,4.716666666666667,1,1,1.0,0,0,0.0,0.0,1,1,1.0,0,0,0.0,2,3,1,4,0,2,0,1,1
268,b5a227ea-0d36-4c66-8c08-af7b98d9de90,0,Tyrese Maxey,Tyrese,Maxey,G,1,7,7,39.67142857142857,9.571428571428571,23.571428571428573,0.406060606060606,3.142857142857143,11.0,0.2857142857142857,0.4666666666666667,6.428571428571429,12.571428571428571,0.5113636363636364,5.285714285714286,6.428571428571429,0.8222222222222222,27.571428571428573,0.0,3.0,3.0,3.857142857142857,2.0,1.4285714285714286,0.5714285714285714,2.857142857142857,277.7,67,165,0.406060606060606,22,77,0.2857142857142857,0.4666666666666667,45,88,0.5113636363636364,37,45,0.8222222222222222,193,0,21,21,27,14,10,4,20
269,5e5c661e-6e05-46e0-ad1c-494010e3cdf8,2,Miles McBride,Miles,McBride,G,1,10,0,26.688333333333333,4.3,9.6,0.4479166666666667,2.2,5.6,0.3928571428571428,0.5833333333333334,2.1,4.0,0.525,0.8,1.0,0.8,11.6,0.4,2.0,2.4,2.6,1.1,1.2,0.3,1.9,266.8833333333333,43,96,0.4479166666666667,22,56,0.3928571428571428,0.5833333333333334,21,40,0.525,8,10,0.8,116,4,20,24,26,11,12,3,19
270,bdfdbc5e-19fe-40ed-a69f-72c0783fc695,20,Jared McCain,Jared,McCain,G,1,10,0,17.031666666666666,4.1,9.0,0.4555555555555555,1.4,3.9,0.358974358974359,0.4333333333333333,2.7,5.1,0.5294117647058824,1.9,1.9,1.0,11.5,0.5,1.6,2.1,1.5,0.8,0.3,0.0,0.8,170.31666666666666,41,90,0.4555555555555555,14,39,0.358974358974359,0.4333333333333333,27,51,0.5294117647058824,19,19,1.0,115,5,16,21,15,8,3,0,8
271,3e2734e4-65df-4695-9abc-c12d3109a9e8,8,Mac McClung,Mac,McClung,G,1,1,0,4.883333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.883333333333334,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,1,1,2,0,0,0,0
272,effa5f41-5160-47bd-8d24-fc2926716f3f,3,CJ McCollum,CJ,McCollum,G,1,4,4,34.21666666666667,7.25,16.25,0.4461538461538462,3.25,8.5,0.3823529411764705,0.5230769230769231,4.0,7.75,0.5161290322580645,1.0,1.5,0.6666666666666666,18.75,0.25,3.25,3.5,4.0,2.0,2.25,1.0,1.5,136.86666666666667,29,65,0.4461538461538462,13,34,0.3823529411764705,0.5230769230769231,16,31,0.5161290322580645,4,6,0.6666666666666666,75,1,13,14,16,8,9,4,6
273,8a88acf0-b374-43a1-84d0-d9e55d1f8bc5,9,T.J. McConnell,T.J.,McConnell,G,1,9,0,17.22962962962963,4.555555555555555,7.555555555555555,0.6029411764705882,0.1111111111111111,0.4444444444444444,0.25,0.0588235294117647,4.444444444444445,7.111111111111111,0.625,0.1111111111111111,0.2222222222222222,0.5,9.333333333333334,0.3333333333333333,1.5555555555555556,1.8888888888888888,4.0,1.6666666666666667,0.8888888888888888,0.1111111111111111,0.6666666666666666,155.06666666666666,41,68,0.6029411764705882,1,4,0.25,0.0588235294117647,40,64,0.625,1,2,0.5,84,3,14,17,36,15,8,1,6
274,bdb30d64-6846-4307-be57-54e15f87b793,3,Jaden McDaniels,Jaden,McDaniels,F,1,11,11,28.968181818181815,4.090909090909091,8.454545454545455,0.4838709677419355,1.0,3.363636363636364,0.2972972972972973,0.3978494623655914,3.090909090909091,5.090909090909091,0.6071428571428571,0.8181818181818182,1.0909090909090908,0.75,10.0,1.0909090909090908,2.0,3.090909090909091,1.5454545454545454,1.181818181818182,0.8181818181818182,1.0909090909090908,3.1818181818181817,318.65,45,93,0.4838709677419355,11,37,0.2972972972972973,0.3978494623655914,34,56,0.6071428571428571,9,12,0.75,110,12,22,34,17,13,9,12,35
275,91fb8d2c-1a2a-4833-9cf4-cd98a4548e3a,7,Doug McDermott,Doug,McDermott,F,1,7,1,7.616666666666666,0.8571428571428571,2.857142857142857,0.3,0.7142857142857143,2.5714285714285716,0.2777777777777778,0.9,0.1428571428571428,0.2857142857142857,0.5,0.4285714285714285,0.7142857142857143,0.6,2.857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,0.7142857142857143,53.31666666666667,6,20,0.3,5,18,0.2777777777777778,0.9,1,2,0.5,3,5,0.6,20,0,2,2,0,0,1,0,5
276,bd7bb90e-40cd-4ffa-9d1d-11ae1d333dbc,3,Jordan McLaughlin,Jordan,McLaughlin,G,1,8,0,5.435416666666667,0.375,1.25,0.3,0.25,0.875,0.2857142857142857,0.7,0.125,0.375,0.3333333333333333,0.0,0.0,0.0,1.0,0.125,0.375,0.5,0.5,0.5,0.5,0.0,0.5,43.483333333333334,3,10,0.3,2,7,0.2857142857142857,0.7,1,3,0.3333333333333333,0,0,0.0,8,1,3,4,4,4,4,0,4
277,dfd4850b-a708-4038-90b4-7a543e57d682,58,Jack McVeigh,Jack,McVeigh,G-F,1,3,0,3.316666666666667,0.3333333333333333,1.6666666666666667,0.2,0.3333333333333333,1.0,0.3333333333333333,0.6,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,9.95,1,5,0.2,1,3,0.3333333333333333,0.6,0,2,0.0,0,0,0.0,3,0,2,2,0,1,0,0,0
